time_index,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,is_zero_vel
67,0.478243887424469,0.679206609725952,9.91063499450684,0.050122447737135,0.0448189330349996,-0.0014599867815478,1
68,0.504385888576508,0.68892115354538,9.87813758850098,0.0622956322442111,0.0429664548254973,-0.00174653017119839,1
69,0.507216989994049,0.875230610370636,9.8450231552124,0.0534396062895321,0.0341940230007223,-0.00313119318638357,1
70,0.553025007247925,0.718963027000427,9.8432502746582,0.0489420723241739,0.0548135352570932,-0.00416963407666248,1
71,0.695368409156799,0.727612614631653,9.71957015991211,0.0624992683602505,0.0825588926093243,-0.00521768757407521,1
72,0.804649233818054,0.968093752861023,9.53395080566406,0.084215120813623,0.134555390160791,0.0157472736062331,1
73,0.595176160335541,2.01915264129639,9.71101665496826,0.157938951539474,0.129285235712498,0.142850013435303,1
74,0.57451993227005,3.38315296173096,9.57782936096191,0.1450632001697,0.118479592747556,0.506777218178436,0
75,1.11518156528473,2.1146388053894,9.64888572692871,0.0794175942350349,0.258982728761741,0.935699984523659,0
76,2.25836658477783,0.0207304786890745,9.9059009552002,0.21018692639925,0.533643420281751,1.1769229242135,0
77,6.34399509429932,-0.340574443340302,11.1470222473145,0.516833980244848,1.0077739120528,1.23153144183974,0
78,4.73890924453735,1.30960988998413,12.4533376693726,0.519731233194745,1.62297018255258,1.30764738211335,0
79,1.46308624744415,0.497935920953751,14.0230398178101,0.441976949508033,1.03631607471962,1.41925007707032,0
80,3.8444983959198,-1.94332134723663,12.8920946121216,0.275240578202618,0.0449041000944225,1.37422454515257,0
81,4.59500598907471,-3.35984897613525,8.0068416595459,0.233590120268594,-0.173346303841478,1.10450784574872,0
82,4.85489845275879,-2.85110831260681,6.91088390350342,0.0507404009785743,-0.129595593848033,0.794062025634721,0
83,4.58114337921143,-3.1701500415802,8.97055816650391,-0.195085538016983,-0.139049366309381,0.420947697434385,0
84,4.26378679275513,-2.53619027137756,11.4852495193481,-0.275518811957504,-0.357828515912581,0.0178832016212877,0
85,3.51248455047607,-1.50575733184814,13.8959169387817,-0.371616499824248,-0.77532435710006,-0.310502545445219,0
86,3.03748440742493,-0.892197906970978,12.4326906204224,-0.441847486589541,-1.21352501076139,-0.567206706867801,0
87,2.49245762825012,-0.213802471756935,10.4567966461182,-0.466415247514063,-1.37527556167677,-0.753490830377209,0
88,1.94174218177795,0.376289784908295,10.164213180542,-0.515867851980394,-1.38858377711806,-0.843529643671698,0
89,1.4993177652359,0.508737504482269,10.0080223083496,-0.545240354985583,-1.38005740057206,-0.895898109926043,0
90,1.10079705715179,0.728601694107056,9.74632740020752,-0.513795313441067,-1.29961275826263,-0.914510942784607,0
91,0.799166262149811,1.06289875507355,10.151439666748,-0.486031259865746,-1.21925813079806,-0.870940162612311,0
92,0.488180100917816,1.38212502002716,10.0672206878662,-0.423670480043369,-1.15636931271054,-0.780610066073595,0
93,0.266228437423706,1.95087552070618,9.14465808868408,-0.403068199271489,-1.03246341272865,-0.649538198809546,0
94,0.0576366558670998,1.963054895401,8.27670097351074,-0.377699725675721,-0.829903779691389,-0.487856756924454,0
95,-0.238941371440887,2.01481318473816,8.63844966888428,-0.382461957047487,-0.592610600506067,-0.327702504766468,0
96,-0.817708551883698,1.93998277187347,10.4717807769775,-0.431532098291769,-0.491320530817239,-0.180680349877933,0
97,-1.07486212253571,1.77303814888,11.8124217987061,-0.390962068167234,-0.55855636017306,-0.0592701522490158,0
98,-1.24173414707184,1.99962162971497,10.9999370574951,-0.275321122180836,-0.722410342296412,0.0559419956735546,0
99,-1.06082367897034,2.24328064918518,8.24664688110352,-0.225419608623258,-0.670815990391925,0.209059577020306,0
100,-1.07351338863373,1.88933861255646,7.55006980895996,-0.210590162277802,-0.451103003352489,0.358218768880818,0
101,-0.873661279678345,1.08303606510162,7.70599603652954,-0.14138422621608,-0.247102849836845,0.431984502781946,0
102,-0.499336868524551,0.65705132484436,7.34689521789551,-0.0670589496863592,-0.0327136487327475,0.42953702445065,0
103,-0.169559895992279,0.282223910093307,7.54010772705078,0.0211949984813964,0.198938932377246,0.386315184960182,0
104,-0.00256406702101231,0.405998259782791,9.084059715271,0.08309909819169,0.341393849220079,0.339844222360789,0
105,0.351025849580765,0.306491613388062,10.5224876403809,0.177671443899335,0.311768179463765,0.305134944268164,0
106,0.830121040344238,0.279648154973984,9.94678115844727,0.32756205630848,0.207886238178288,0.269302128445905,0
107,1.22331583499908,0.292293429374695,8.89049243927002,0.344483448979707,0.225261966131482,0.224904353531355,0
108,1.23309934139252,0.183026075363159,8.97598934173584,0.318804550669377,0.279752522366187,0.184492398662273,0
109,1.13399422168732,0.507650017738342,8.86091995239258,0.418048946456375,0.347628209463414,0.144980109543689,0
110,0.771024703979492,1.23998594284058,9.15420913696289,0.589017530142359,0.422837676280987,0.121980168197654,0
111,0.189228162169456,1.90627503395081,9.12571239471436,0.566574405845989,0.450640845034819,0.142655236491078,0
112,-0.275442361831665,1.88903820514679,9.17138385772705,0.400923722093216,0.468565117593543,0.191841974256835,0
113,-0.691352069377899,1.28485596179962,9.25439643859863,0.270574337143392,0.470428098644594,0.200848319010292,0
114,-1.03393244743347,0.689185559749603,9.21500015258789,0.15876656213773,0.481102148162173,0.11562552461921,0
115,-1.13881254196167,-0.0917280614376068,8.33546447753906,0.0551838644514255,0.540173191669002,-0.0511202759409389,0
116,2.06794595718384,-0.232838466763496,6.30133485794067,0.540660150674323,0.94723999415919,-0.269966903388259,0
117,3.59797954559326,0.708112478256226,13.1193265914917,0.664692317781397,1.30798973147148,-0.221526682965564,0
118,-1.43243396282196,4.64428520202637,19.9954814910889,0.597160677807495,0.814546661265447,-0.0064817288974542,0
119,0.667850315570831,1.73024046421051,9.06725978851318,0.120520689341263,0.310826618860368,0.0637425110196944,0
120,0.393441766500473,0.723173916339874,13.0229597091675,0.108744815179313,0.186294892667066,0.000877624061326759,0
121,1.42170548439026,1.79803669452667,9.27579498291016,-0.0208183650854211,0.244561811327503,-0.00328159260820255,0
122,0.701534509658813,1.0940260887146,10.2611722946167,-0.125067188019976,0.186354381027915,0.00478418580600241,0
123,1.05397617816925,0.85258162021637,9.6215181350708,-0.129108759678388,0.174623505966009,0.00697461447649792,1
124,1.09647524356842,0.515856444835663,9.53311157226562,-0.0748636969619187,0.228633012084062,0.000697472526816045,1
125,1.2822265625,0.597557067871094,9.14222717285156,-0.0146428003649338,0.326652853112327,-0.00627222914567878,0
126,0.760750472545624,0.95793354511261,10.0804328918457,-0.00511107946713393,0.389112702527255,-0.0104087924312228,0
127,0.491840749979019,0.626132488250732,10.4178056716919,0.0167832692777065,0.302721887293957,-0.0122380179154573,0
128,0.952044069766998,0.816052436828613,9.56504058837891,0.0545257141222828,0.299636548592073,-0.0203119858100886,0
129,0.293797224760056,0.809339046478271,10.5316534042358,0.063944103991835,0.279547791857387,-0.0268463886009235,0
130,0.35714453458786,1.2893682718277,10.2458019256592,0.0609449560019178,0.132381035644039,-0.0229874182471282,0
131,0.481047481298447,1.11620318889618,10.0980682373047,-0.029029639740192,0.0647793045991974,-0.022475569088588,1
132,0.607876062393188,0.728641211986542,10.0493898391724,-0.0207972116801064,0.0522706283737986,-0.0237837907980352,1
133,0.516325175762177,0.740754723548889,10.1897239685059,0.0335735501592204,0.0241015163190546,-0.0140790819829751,1
134,0.526576101779938,0.860539376735687,10.041615486145,0.0616843285831187,0.000628183200002542,-0.0044067820698759,1
135,0.627122938632965,0.896836459636688,9.88021469116211,0.0529185921117717,-0.0238682775030233,-0.00169154603758693,1
136,0.661413669586182,0.924370944499969,9.85695171356201,0.0558604696546845,-0.0108383665568364,-0.00227983234067596,1
137,0.582033812999725,0.887208342552185,9.929123878479,0.0543186783146644,-0.0295206975168782,-0.00150468913678667,1
138,0.668441653251648,0.937600910663605,9.78092384338379,0.0475131532412919,-0.0330325373061492,-0.000943671821750932,1
139,0.726564347743988,0.992616713047028,9.76389503479004,0.0345192324205238,-0.0147567732566162,-0.00366762457014199,1
140,0.587030291557312,0.981030642986298,9.94092178344727,0.0265943516126665,-0.0191928318932802,-0.00411442627913135,1
141,0.662051558494568,0.983543038368225,9.77908611297607,0.0186806560813875,-0.0338559555062827,-0.00298501581115995,1
142,0.710252583026886,1.02339327335358,9.76668453216553,9.77869222336915e-05,-0.0193982427565148,-0.00370964451879072,1
143,0.6458899974823,0.954033255577087,9.88802433013916,-0.0160457702719444,-0.0167706234237178,-0.00374875943722693,1
144,0.68891042470932,0.882711410522461,9.8641471862793,-0.00884932435946723,-0.0237433357166012,0.00141092571065568,1
145,0.642280697822571,0.922293484210968,9.86557960510254,-0.000806434761530485,-0.0237243378072938,0.00373926048257322,1
146,0.681417286396027,0.841631591320038,9.84409618377686,-0.00994923277621057,-0.0017621762426026,0.00472741054051328,1
147,0.590116262435913,1.01444089412689,9.98049545288086,0.0104777287721584,-0.039681824289102,0.00460134991434411,1
148,0.660761535167694,1.00233197212219,9.90004253387451,-0.0128202556699651,-0.0594922182720364,0.00358458881981413,1
149,0.728080749511719,0.912068486213684,9.81053066253662,-0.0114890163424401,-0.0691933651091385,0.00353005279426501,1
150,0.827266693115234,0.867920160293579,9.72571182250977,0.0020606775896517,-0.0461471555003522,0.00926450077043757,1
151,0.699431598186493,0.987762749195099,9.83324909210205,-0.00228273789103713,-0.0387162453016233,0.010969904868443,1
152,0.757218658924103,1.03997731208801,9.81371116638184,-0.0205093260468635,-0.0413802927250029,0.0104372726504271,1
153,0.790138185024261,0.95307195186615,9.76551532745361,-0.0442233836362306,-0.0154818479917147,0.0100666896235534,1
154,0.775337934494019,0.837628483772278,9.73769378662109,-0.0435903876958216,-0.00572372043040659,0.0135599725895725,1
155,0.772949576377869,0.799435019493103,9.79599952697754,-0.00162315117139639,0.000369131649592643,0.0182562022990886,1
156,0.879486978054047,0.820835888385773,9.59657287597656,-0.0103289818626018,0.0394255657743983,0.0151091406777527,1
157,0.727675199508667,0.909238278865814,9.87531089782715,-0.000666068552047777,0.057115496801952,0.0116116091375571,1
158,0.77777111530304,0.945424377918243,10.0465774536133,-0.0547059269042971,0.11989941547084,0.00262907158782892,1
159,0.745178282260895,0.792719483375549,9.95801162719727,0.0226010747161472,0.0109095572220228,0.0179967063791848,1
160,0.517183125019073,1.15476751327515,9.85240459442139,-0.00999505371112214,-0.0170129149068608,0.0232807758441734,1
161,0.575854897499084,0.87644624710083,9.89817523956299,-0.0582519467016837,0.00727255302270728,0.0257648976075937,1
162,0.820894539356232,1.04028165340424,9.99715137481689,-0.0563272801818834,0.00705351062379151,0.0261149201986142,1
163,0.379810810089111,0.876982927322388,9.81678771972656,-0.0258689460630263,-0.053349870244364,0.0213084990781042,1
164,0.937232851982117,0.729043006896973,9.79429340362549,-0.00898678612390465,-0.060184660961403,0.046114415263701,1
165,0.701669454574585,0.871849477291107,9.74754619598389,-0.000503798200201364,-0.044440635163343,0.0245581506580569,1
166,0.964053690433502,0.993179380893707,9.78300666809082,-0.082674540379661,0.055746032790406,0.016313430445065,1
167,0.750781297683716,0.761680245399475,9.73518657684326,-0.0212697188753245,-0.0038886786439632,0.0198847190638882,1
168,1.00282073020935,0.92824524641037,9.95203113555908,-0.0668422307914648,0.0668555299521584,0.0242414342254193,1
169,0.661275744438171,0.4892238676548,9.82327079772949,-0.0111284867486815,0.0332407403273392,0.0181603180968727,1
170,0.811234414577484,0.682203590869904,9.84080410003662,0.043131853773948,0.0398021825256168,0.00702870057346444,1
171,0.793388307094574,0.702440857887268,9.80163478851318,0.0167327430781033,0.0899971847576997,-0.00354625750531976,1
172,0.753719925880432,0.86570793390274,9.76830863952637,0.0337172672313276,0.0884958276931675,-0.00546131635939837,1
173,0.663228452205658,0.917251884937286,9.99722862243652,0.00986932650023789,0.0756883115039481,-0.00522148673981778,1
174,0.582235515117645,1.20232760906219,9.99612808227539,-0.0598024598942738,0.0592035607381962,-0.00634620416659089,1
175,0.873918890953064,0.969307959079742,9.71962833404541,-0.112077245296086,0.0489011803178735,0.00735838327165944,1
176,1.09946763515472,1.0760715007782,9.28680515289307,-0.0587761067384817,0.10177900942021,0.0579156893245475,0
177,1.32186508178711,3.79998350143433,8.83628082275391,-0.0344313418627673,0.186381894810927,0.355465759393463,0
178,2.21656012535095,5.42472219467163,8.97919368743896,-0.104456767962014,0.503591311855888,1.10281793687901,0
179,4.21291303634644,2.96228075027466,9.53725433349609,-0.174309269602137,1.09288407969691,1.80924099025654,0
180,6.80696058273315,1.8875983953476,10.3956565856934,-0.338844105502924,2.12929249952732,2.14070627532718,0
181,10.5882339477539,2.51005148887634,12.3539352416992,-0.316493093290757,3.16050482575488,2.34321743883261,0
182,3.03510284423828,2.00570225715637,13.401837348938,0.345094278265231,3.06986813279567,2.49404263769205,0
183,1.67516207695007,-1.85033297538757,19.6227836608887,1.22917041637533,1.72636647976853,2.77919155666457,0
184,6.71608018875122,-4.17133665084839,11.4259347915649,1.96359780703753,0.622739208234243,2.58925517403623,0
185,5.76181602478027,-4.773268699646,5.59615182876587,1.89342790652974,0.576605668144964,2.24295022273945,0
186,5.4104642868042,-7.73949098587036,7.10847473144531,1.52261614740789,0.533460327956808,1.62767119450879,0
187,5.66667079925537,-8.23089790344238,11.3013277053833,1.0875881841322,0.264530659234107,0.80849056636758,0
188,5.8870210647583,-7.82582664489746,13.8410730361938,0.36621168097096,-0.507870911859104,-0.0210702169007586,0
189,5.60228776931763,-6.5569224357605,11.9380502700806,-0.297944009850787,-1.22644400520936,-0.802405176697722,0
190,4.66439390182495,-4.40624094009399,10.0532360076904,-0.673678289352515,-1.59745616720324,-1.41786523330348,0
191,3.57259225845337,-1.95946907997131,10.6076097488403,-0.861383741935698,-1.80169718699473,-1.80190731040474,0
192,2.87209272384644,-0.713569939136505,11.1247138977051,-0.921835301572598,-2.00505350467209,-2.02088852735565,0
193,2.07456374168396,0.0078914538025856,10.4604091644287,-0.830297794374666,-2.1006985383773,-2.15354164651693,0
194,1.35951328277588,0.817834317684174,10.2854776382446,-0.70182457312329,-2.03226475258414,-2.12210089931967,0
195,0.2963747382164,0.796421945095062,13.4896230697632,-0.732753660496116,-1.92138683691783,-2.01771217512351,0
196,-1.43940901756287,0.450308531522751,16.3535003662109,-0.696211495072757,-2.18978953263983,-1.90974016768064,0
197,-2.09968709945679,0.832170963287354,13.2631492614746,-0.63413853638519,-2.29063199152845,-1.77606692466381,0
198,-2.61144638061523,1.78118777275085,11.0807828903198,-0.652090638977306,-2.12916133884363,-1.5745599060474,0
199,-2.72907614707947,2.82431101799011,10.0883417129517,-0.786812901147526,-1.85405280349681,-1.29248241076006,0
200,-2.71696877479553,3.34774398803711,8.18093109130859,-0.828183643943307,-1.48282026492273,-0.961361938471553,0
201,-3.75015926361084,1.43795228004456,5.14768218994141,-0.708805250972606,-0.704778617983433,-0.868536926044624,0
202,-4.09058094024658,2.70757102966309,9.31060409545898,-0.14758195134967,-0.421457126861404,-0.816684314093427,0
203,-3.73869466781616,4.76952028274536,12.6940479278564,-0.0486568352878588,-0.459624785945606,-0.56797209936509,0
204,-3.51494026184082,4.37396192550659,12.4826240539551,-0.17891112874201,-0.65944542438075,-0.222409004879465,0
205,-3.14732813835144,2.97698926925659,10.4033842086792,-0.310985909183068,-0.633043844019114,-0.016368396633548,0
206,-3.26286292076111,2.45202541351318,9.71326160430908,-0.180226613807211,-0.650563582408254,0.086815239887273,0
207,-3.22650074958801,2.57303380966187,8.10149765014648,-0.207302406688315,-0.530499658483453,0.164334433028759,0
208,-3.3016619682312,2.32405424118042,6.04272794723511,-0.243406448822842,-0.194879475927638,0.213517242631908,0
209,-3.85693287849426,2.82510852813721,6.74155235290527,-0.0638199840402805,0.205562214008273,0.309949639913405,0
210,-5.06329441070557,3.52946996688843,12.3612537384033,-0.0347521466637972,0.26439214156791,0.504821892016586,0
211,-5.20552492141724,1.32597184181213,7.8546576499939,0.0560006559577528,0.25618362994277,0.588573581188643,0
212,-7.6644024848938,0.0514814108610153,3.37849378585815,0.486986668906812,0.885063837979383,0.332554451377456,0
213,-9.33750438690186,0.613668859004974,3.52595949172974,0.30782726697218,1.44706186780818,0.0101941260429029,0
214,-0.0649606883525848,4.01332330703735,10.1494140625,-0.242410393285639,1.24850589799569,-0.00128544726086348,0
215,7.89227771759033,5.32882308959961,9.90785217285156,-0.242996155567402,1.56712169712281,0.312993666328879,0
216,2.45458817481995,-6.03171634674072,6.72080278396606,-0.306743726593167,2.5151505861759,0.302204568252209,0
217,-6.20803117752075,-5.4448184967041,28.186336517334,0.802602050881306,1.67308701268429,-0.177040308010499,0
218,0.619723975658417,4.30113458633423,11.3563680648804,0.688671753131607,0.244658733746425,-0.125486777372097,0
219,1.46167457103729,1.23326909542084,11.0544958114624,0.308938803832151,0.75687304496161,-0.131577967739704,0
220,-0.971365749835968,3.07409167289734,13.3989791870117,0.121290883850893,0.461971397050616,-0.106992604984853,0
221,0.0777947157621384,0.859453022480011,11.4542655944824,-0.0574969405326462,0.125952397799183,-0.0425110626014721,0
222,0.546375751495361,1.19818007946014,10.3437652587891,-0.0997797743898877,-0.0300674153603471,-0.0163200238493575,0
223,0.705156266689301,0.824021995067596,10.274435043335,-0.149842891891363,-0.0299862804932621,-0.012679668852436,0
224,0.655660092830658,0.399570673704147,9.98874378204346,-0.109368061453419,-0.0926148640497874,-0.00809787704749584,1
225,0.85970276594162,0.126832142472267,9.65806293487549,0.00688453409292328,-0.0821206694519517,-0.0210037356614529,1
226,0.941358029842377,0.749071419239044,9.55440235137939,0.0633542013268148,-0.0583243763609554,-0.0406040395238936,1
227,0.93262106180191,1.30577754974365,9.71454429626465,-0.00547271437677472,-0.0363622106350751,-0.0368297951434657,1
228,1.1167631149292,0.642359912395477,9.2401294708252,-0.0489716916689226,0.0189788240131517,-0.0284898565185304,0
229,0.824181973934174,0.676429271697998,9.77235984802246,-0.0233515181412233,0.0650821767553559,-0.0324829191138057,1
230,0.842182457447052,1.0097861289978,9.89774227142334,-0.0378016367206953,0.0803072231971759,-0.0321123381675266,1
231,0.777624905109406,0.875456392765045,9.96437358856201,-0.0834508019031486,0.0635352421854806,-0.020273299234066,1
232,0.830052733421326,0.732156693935394,9.88172340393066,-0.085529265975901,0.0585037444215614,-0.0107469525121221,1
233,0.697218537330627,0.654057741165161,10.0255355834961,-0.0690071726982391,0.0517473921210037,-0.00601160502335225,1
234,0.71621161699295,0.765273153781891,10.0026655197144,-0.0533608141719686,0.0208422461502586,-0.00234330972152557,1
235,0.741251766681671,0.66333144903183,9.80857753753662,-0.0550715830831542,-0.00383592932902822,-0.000176128200954468,1
236,0.806991338729858,0.522712767124176,9.76841926574707,-0.0261342572448417,-0.0144854293907535,-0.00544030651511117,1
237,0.920004069805145,0.550017237663269,9.5110912322998,0.0028881225205623,-0.00307866727529394,-0.0125489118041023,1
238,0.750229835510254,0.544405877590179,9.97085380554199,0.0381175708497627,0.0287597491696585,-0.0151414398283483,1
239,0.706549406051636,0.735364317893982,10.0649814605713,0.0381117535072566,0.0217007619007269,-0.0024304801334755,1
240,0.79133415222168,0.624343693256378,9.84048271179199,0.0378694682658974,-0.00972907257784508,0.00482285105593035,1
241,0.843504965305328,0.709018051624298,9.66720390319824,0.043955498758893,0.0200398377944123,-0.00368930488603957,1
242,0.685856103897095,0.977810859680176,10.18030834198,-0.0126401042654915,0.0231580644551642,0.0060072456575132,1
243,0.692552506923676,0.726423859596252,10.0016460418701,-0.049642899809785,-0.000692219740651338,0.00953249383869441,1
244,0.846159100532532,0.652386486530304,9.71045780181885,-0.051298458062622,-0.00971677938464138,0.00699159732993367,1
245,0.833472549915314,0.685089826583862,9.78885841369629,-0.0356796008357957,0.0116677123709899,0.00439415338079269,1
246,0.66118448972702,0.847091019153595,10.0443525314331,-0.0605557017190891,-0.00472908749976219,0.0136352973962324,1
247,0.883545279502869,0.741312801837921,9.76256942749023,-0.0784544120925374,-0.0184009347013614,0.0224195844490475,1
248,0.792066752910614,0.561124742031097,9.83184623718262,-0.0940638733541427,0.00987201046727398,0.0289497386657058,1
249,0.715368568897247,0.764029026031494,9.9903039932251,-0.0683719463604172,0.00350211274943412,0.0363182851218456,1
