time_index,pos_left_x,pos_left_y,pos_left_z,pos_right_x,pos_right_y,pos_right_z
31,-2.08069278602816,-2.5542546221809,-2.81393058903017,-1.98090590953147,-1.59457702301678,-2.9107317926964
61,0.835081992965463,-0.710279559046956,0.832702755899556,-0.110639459691705,0.117899842961595,1.00205311691773
91,0.0747547045100676,-0.317431323464894,0.349127628335639,0.237647949483832,-0.00292312195689686,0.144652302147829
121,-0.0129099558055113,-0.0131243336013485,0.405575454749419,0.443848655940144,0.442730886028884,0.133055913082424
151,1.11272192830388,0.711514918868685,0.536857060612097,1.12383957976565,0.985943327647472,0.777156208687085
181,-0.452790125574353,-1.68780550884536,-0.211934440402361,-0.429866869556091,-1.68825581217413,-1.75295206153379
211,0.446968536343891,-0.241777790825647,-0.190328758482207,0.757459688836859,-0.211819076750911,0.336774254028568
241,0.98586931614112,-0.265567694762712,0.109581610258618,1.00945098674965,0.165747883991229,-0.339284600197337
271,-0.424877109177141,-2.02940694060089,-1.8545669899623,2.72819571497802,1.42836731955049,0.703204403669557
301,3.20463940266624,1.21965552615685,1.69194052748257,3.02988666319703,2.18905203311346,1.36518757650193
331,2.88247106722756,1.13840870251449,0.802881756815931,3.81345662850872,2.71812887827388,2.69380571135806
361,2.41348580020061,-0.356031272440068,0.158189881111196,1.63907905880872,-0.132700286177957,-0.385791764995996
391,1.91111813719837,-0.573548745527449,0.0436268129579822,2.02970169282352,0.358868619626216,-0.292302857970362
421,4.84108016077506,2.20529640061911,2.67009613957202,3.7627203703266,1.71506381597005,1.98969877150501
451,2.41496138588661,-0.0565151380788767,-0.419953618444615,2.60416485209514,0.371301304754882,0.138380552521805
481,2.55371680786767,-1.47855409712761,-1.21468101354352,4.91230647798525,2.58887105045978,2.54358239232233
511,2.72064737256346,0.196588522926172,-0.329186663698703,2.85763131138871,-0.402019607355296,-0.186335144180432
541,3.07861321335988,0.0901054603521844,0.160157711081342,3.6599509459418,-0.0132886869971643,-0.0383180136051937
